,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_pe
117,117,ALGN,Health Care,2022-04-28,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/28/align-technology-algn-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ALGN/2022/Q1/,29.60471
118,118,QCOM,Information Technology,2022-04-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/27/qualcomm-qcom-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/QCOM/2022/Q2/,17.044474
119,119,F,Consumer Discretionary,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/ford-f-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/F/2022/Q1/,18.309958
120,120,HOLX,Health Care,2022-04-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/27/hologic-holx-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HOLX/2022/Q2/,10.725382
121,121,FB,Communication Services,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/meta-platforms-inc-fb-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/FB/2022/Q1/,14.320166
122,122,ODFL,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/old-dominion-freight-line-odfl-q1-2022-earnings-ca/,/Users/gyf/Desktop/earning call analysis/ODFL/2022/Q1/,32.500927
123,123,IEX,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/idex-iex-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IEX/2022/Q1/,32.954693
124,124,ROL,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/rollins-rol-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ROL/2022/Q1/,49.25035
125,125,BA,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/boeing-ba-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BA/2022/Q1/,0.0
126,126,AMT,Real Estate,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/american-tower-amt-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/AMT/2022/Q1/,41.91756
127,127,IQV,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/iqvia-holdings-inc-iqv-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/IQV/2022/Q1/,52.560448
128,128,FISV,Information Technology,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/fiserv-fisv-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FISV/2022/Q1/,49.88601
129,129,BSX,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/boston-scientific-bsx-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/BSX/2022/Q1/,51.72952
130,130,TMUS,Communication Services,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/t-mobile-us-tmus-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TMUS/2022/Q1/,47.48872
131,131,STX,Information Technology,2022-04-27,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/27/seagate-technology-holdings-plc-stx-q3-2022-earnin/,/Users/gyf/Desktop/earning call analysis/STX/2022/Q3/,12.158572
132,132,GD,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/general-dynamics-gd-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GD/2022/Q1/,19.539135
133,133,ROP,Industrials,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/roper-technologies-rop-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/ROP/2022/Q1/,40.839424
134,134,V,Information Technology,2022-04-27,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/27/visa-v-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/V/2022/Q2/,0.0
135,135,EW,Health Care,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/edwards-lifesciences-ew-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EW/2022/Q1/,41.316128
136,136,ENPH,Information Technology,2022-04-27,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/27/enphase-energy-inc-enph-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ENPH/2022/Q1/,131.24496
137,137,FFIV,Information Technology,2022-04-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/26/f5-networks-ffiv-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FFIV/2022/Q2/,31.250937
138,138,GM,Consumer Discretionary,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/general-motors-gm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GM/2022/Q1/,4.945798
139,139,MSFT,Information Technology,2022-04-26,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/26/microsoft-msft-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSFT/2022/Q3/,29.306543
140,140,COF,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/capital-one-financial-cof-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/COF/2022/Q1/,4.270541
141,141,ECL,Materials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/ecolab-ecl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ECL/2022/Q1/,40.83099
142,142,VLO,Energy,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/valero-energy-vlo-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VLO/2022/Q1/,0.0
143,143,MSCI,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/msci-msci-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MSCI/2022/Q1/,48.578884
144,144,MMM,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/3m-mmm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MMM/2022/Q1/,14.845219
145,145,ADM,Consumer Staples,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/archer-daniels-midland-adm-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/ADM/2022/Q1/,18.825054
146,146,CNC,Health Care,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/centene-cnc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CNC/2022/Q1/,67.918335
147,147,GLW,Information Technology,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/corning-glw-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GLW/2022/Q1/,35.02988
148,148,UPS,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/united-parcel-service-ups-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/UPS/2022/Q1/,24.474506
149,149,DHI,Consumer Discretionary,2022-04-26,2022,Q2,https://www.fool.com/earnings/call-transcripts/2022/04/26/dr-horton-dhi-q2-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DHI/2022/Q2/,5.9623137
150,150,WM,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/waste-management-wm-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/WM/2022/Q1/,38.312504
151,151,GE,Industrials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/general-electric-ge-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GE/2022/Q1/,0.0
152,152,KMI,Energy,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/kinder-morgan-kmi-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMI/2022/Q1/,25.253906
153,153,CCI,Real Estate,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/crown-castle-international-cci-q1-2022-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CCI/2022/Q1/,61.45594
154,154,ZION,Financials,2022-04-26,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/26/zions-bancorporation-zion-q1-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/ZION/2022/Q1/,7.474569
155,155,KO,Consumer Staples,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/coca-cola-ko-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KO/2022/Q1/,32.545544
156,156,PPG,Materials,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/ppg-industries-ppg-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/PPG/2022/Q1/,20.272223
157,157,SIVB,Financials,2022-04-25,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/25/svb-financial-group-sivb-q1-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/SIVB/2022/Q1/,13.24835
158,158,RF,Financials,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/regions-financial-rf-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/RF/2022/Q1/,7.390409
159,159,HCA,Health Care,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/hca-healthcare-hca-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/HCA/2022/Q1/,10.868786
160,160,KMB,Consumer Staples,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/kimberly-clark-kmb-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/KMB/2022/Q1/,23.628017
161,161,SLB,Energy,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/schlumberger-slb-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SLB/2022/Q1/,36.310135
162,162,AXP,Financials,2022-04-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/22/american-express-axp-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/AXP/2022/Q1/,16.332914
163,163,ISRG,Health Care,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/intuitive-surgical-isrg-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ISRG/2022/Q1/,47.238033
164,164,HBAN,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/huntington-bancshares-hban-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/HBAN/2022/Q1/,14.467488
165,165,AAL,Industrials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/american-airlines-group-aal-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/AAL/2022/Q1/,0.0
166,166,ALK,Industrials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/alaska-air-group-alk-q1-2022-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ALK/2022/Q1/,438.47116
167,167,KEY,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/keycorp-key-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KEY/2022/Q1/,7.220491
168,168,MMC,Financials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/marsh-mclennan-mmc-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/MMC/2022/Q1/,30.060493
169,169,T,Communication Services,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/att-t-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/T/2022/Q1/,157.0155
170,170,DOW,Materials,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/dow-dow-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOW/2022/Q1/,8.833225
171,171,NEE,Utilities,2022-04-21,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/21/nextera-energy-nee-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/NEE/2022/Q1/,114.14494
172,172,MTB,Financials,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/m-t-bank-mtb-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MTB/2022/Q1/,11.744945
173,173,ABT,Health Care,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/abbott-laboratories-abt-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/ABT/2022/Q1/,27.18238
174,174,ANTM,Health Care,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/anthem-antm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANTM/2022/Q1/,22.269209
175,175,NFLX,Communication Services,2022-04-20,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/20/netflix-nflx-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NFLX/2022/Q1/,16.787487
176,176,IBM,Information Technology,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/ibm-ibm-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IBM/2022/Q1/,25.61802
177,177,OMC,Communication Services,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/omnicom-group-omc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/OMC/2022/Q1/,11.979752
178,178,HAL,Energy,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/halliburton-hal-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAL/2022/Q1/,84.351234
179,179,PLD,Real Estate,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/prologis-pld-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PLD/2022/Q1/,47.62103
180,180,CFG,Financials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/citizens-financial-group-cfg-q1-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/CFG/2022/Q1/,7.6244984
181,181,JNJ,Health Care,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/johnson-johnson-jnj-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/JNJ/2022/Q1/,26.607384
182,182,SBNY,Financials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/signature-bank-sbny-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SBNY/2022/Q1/,13.434857
183,183,HAS,Consumer Discretionary,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/hasbro-has-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HAS/2022/Q1/,27.803537
184,184,JBHT,Industrials,2022-04-19,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/19/jb-hunt-transport-services-jbht-q1-2022-earnings-c/,/Users/gyf/Desktop/earning call analysis/JBHT/2022/Q1/,27.55238
185,185,BAC,Financials,2022-04-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/18/bank-of-america-bac-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/BAC/2022/Q1/,10.426647
186,186,WFC,Financials,2022-04-15,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/15/wells-fargo-wfc-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WFC/2022/Q1/,10.059637
187,187,C,Financials,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/citigroup-c-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/C/2022/Q1/,4.4880657
188,188,UNH,Health Care,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/unitedhealth-group-unh-q1-2022-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/UNH/2022/Q1/,30.378004
189,189,PNC,Financials,2022-04-14,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/14/pnc-financial-services-pnc-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/PNC/2022/Q1/,15.229527
190,190,FRC,Financials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/first-republic-bank-frc-q1-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/FRC/2022/Q1/,19.100235
191,191,DAL,Industrials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/delta-air-lines-dal-q1-2022-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/DAL/2022/Q1/,0.0
192,192,JPM,Financials,2022-04-13,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/04/13/jpmorgan-chase-jpm-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/JPM/2022/Q1/,7.472326
193,193,KMX,Consumer Discretionary,2022-04-12,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/04/12/carmax-kmx-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KMX/2022/Q4/,13.201578
194,194,LW,Consumer Staples,2022-04-07,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/07/lamb-weston-holdings-inc-lw-q3-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/LW/2022/Q3/,36.260002
195,195,STZ,Consumer Staples,2022-04-07,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/04/07/constellation-brands-stz-q4-2022-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/STZ/2022/Q4/,64.49897
196,196,CAG,Consumer Staples,2022-04-07,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/04/07/conagra-brands-cag-q3-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/CAG/2022/Q3/,14.381298
197,197,PAYX,Information Technology,2022-03-30,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/30/paychex-payx-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PAYX/2022/Q3/,34.065342
198,198,LULU,Consumer Discretionary,2022-03-29,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/29/lululemon-athletica-lulu-q4-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LULU/2021/Q4/,45.569736
199,199,GIS,Consumer Staples,2022-03-23,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/23/general-mills-gis-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GIS/2022/Q3/,20.242558
200,200,CCL,Consumer Discretionary,2022-03-22,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/22/carnival-ccl-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CCL/2022/Q1/,0.0
201,201,NKE,Consumer Discretionary,2022-03-21,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/21/nike-nke-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NKE/2022/Q3/,29.475067
202,202,FDX,Industrials,2022-03-18,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/18/fedex-fdx-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FDX/2022/Q3/,11.518068
203,203,DG,Consumer Discretionary,2022-03-17,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/17/dollar-general-dg-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DG/2021/Q4/,22.912716
204,204,LEN,Consumer Discretionary,2022-03-17,2022,Q1,https://www.fool.com/earnings/call-transcripts/2022/03/17/lennar-len-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LEN/2022/Q1/,5.265592
205,205,ORCL,Information Technology,2022-03-11,2022,Q3,https://www.fool.com/earnings/call-transcripts/2022/03/11/oracle-orcl-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ORCL/2022/Q3/,19.659893
206,206,ULTA,Consumer Discretionary,2022-03-10,2021,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/10/ulta-beauty-ulta-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ULTA/2021/Q4/,25.31308
207,207,DOCU,Information Technology,2022-03-10,2022,Q4,https://www.fool.com/earnings/call-transcripts/2022/03/10/docusign-docu-q4-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q4/,0.0
